,Date,temp,pH,Ox,Dao,Zhuodu,Yandu,Andan,Zonglin,Zongdan
1293,45423.0,24.1,8.86,11.23,877.5,15.0,4.72,0.041,0.054,1.07
1294,45423.0,23.8,8.7,7.60,1460.9,39.8,5.98,0.032,0.034,0.56
1295,45423.0,24.0,8.91,8.32,347.5,24.1,1.54,0.025,0.01,1.99
1296,45423.0,25.7,8.03,8.33,939.2,12.3,3.42,0.05,0.026,5.25
1297,45423.0,24.6,7.95,9.95,1131.2,11.3,4.91,0.025,0.041,6.84
1298,45423.0,26.7,7.93,7.01,1091.8,9.6,5.04,0.025,0.041,2.74
1299,45423.0,23.9,8.45,12.16,663.0,4.1,4.27,0.025,0.028,2.21
1300,45423.0,24.0,8.39,11.37,868.9,6.1,4.01,0.025,0.018,0.39
1301,45423.0,23.6,8.41,10.36,916.3,4.0,4.51,0.025,0.019,0.42
1302,45423.0,24.3,7.98,9.44,678.7,3.1,5.25,0.025,0.043,0.81
1303,45423.0,23.4,8.44,14.89,1557.2,10.7,6.19,0.103,0.151,4.74
1304,45423.0,18.7,8.43,11.20,748.3,11.3,1.63,0.025,0.005,2.42
1305,45423.0,20.3,8.55,8.05,807.3,22.7,1.33,0.025,0.005,2.07
1306,45423.0,18.0,8.48,13.92,962.7,28.1,2.99,0.025,0.089,6.08
1307,45423.0,18.5,8.38,9.92,582.9,45.8,3.29,0.025,0.141,6.67
1308,45423.0,18.2,8.49,8.35,1290.7,15.4,4.45,0.025,0.067,1.64
1309,45423.0,20.3,8.57,10.08,1071.0,182.3,5.11,0.025,0.132,4.93
1310,45423.0,21.1,8.21,6.86,979.7,312.5,5.20,0.025,0.182,2.49
1311,45423.0,19.1,7.89,7.49,1538.5,24.9,4.44,0.081,0.085,0.85
1312,45423.0,21.2,8.09,10.06,537.4,83.0,2.19,0.025,0.039,3.46
1313,45423.0,23.2,8.26,22.94,2201.4,2.8,4.46,0.053,0.187,6.25
1314,45423.0,21.9,8.4,8.78,744.4,14.7,2.33,0.025,0.031,4.07
1315,45423.0,21.6,8.16,11.82,658.5,19.6,7.31,0.102,0.087,2.13
1316,45423.0,14.4,7.84,10.34,719.6,4.8,2.58,0.044,0.022,1.4
1317,45423.0,24.6,7.97,8.80,787.6,33.8,3.80,0.06,0.092,1.84
1318,45423.0,20.0,8.25,10.43,504.9,3.9,2.27,0.025,0.012,0.68
1319,45423.0,17.9,7.83,6.93,648.7,23.8,2.10,0.025,0.062,1.08
1320,45423.0,15.6,8.51,9.76,544.5,6.9,1.25,0.025,0.005,2.88
1321,45423.0,18.0,8.24,7.01,1002.6,48.6,2.94,0.168,0.049,3.17
1322,45423.0,18.2,8.56,19.71,681.9,6.8,2.70,0.025,0.016,4.4
1323,45423.0,21.4,8.13,10.56,511.2,22.6,0.57,0.025,0.025,3.61
1324,45423.0,22.5,8.7,10.54,2306.3,27.5,4.16,0.025,0.048,14.9
1325,45423.0,24.0,8.37,9.91,1545.3,86.1,7.79,0.025,0.133,6.14
1326,45423.0,23.0,8.46,12.18,944.3,45.8,5.37,0.025,0.048,0.62
1327,45423.0,28.1,8.25,9.43,1056.9,28.4,2.26,0.025,0.021,2.13
1328,45423.0,23.7,8.32,7.04,2240.0,100.4,4.76,0.069,0.14,4.86
1329,45423.0,24.0,8.75,24.02,753.5,12.2,1.43,0.025,0.017,2.49
1330,45423.0,25.1,8.4,26.41,2008.4,27.3,6.03,0.025,0.122,3.16
1331,45423.0,19.8,8.08,8.50,993.4,18.5,2.64,0.025,0.026,5.25
1332,45423.0,17.2,7.94,6.53,750.0,10.5,1.70,0.025,0.074,5.26
1333,45423.0,22.5,8.04,6.70,959.1,154.1,3.74,0.157,0.228,6.33
1334,45423.0,19.7,8.39,15.11,629.0,12.1,1.33,0.025,0.044,4.3
1335,45423.0,17.0,8.24,12.30,478.0,5.1,0.96,0.025,0.005,3.94
1336,45423.0,19.2,8.58,9.12,953.9,14.4,1.61,0.025,0.036,2.48
1337,45423.0,25.3,8.31,11.45,1510.2,23.1,4.52,0.025,0.072,3.72
1338,45423.0,23.3,8.85,23.43,1290.5,18.0,2.63,0.157,0.034,3.19
1339,45423.0,19.0,8.25,9.82,592.4,44.0,1.66,0.025,0.074,4.29
1340,45423.0,24.1,8.55,10.30,477.2,16.1,1.65,0.027,0.005,3.89
1341,45423.0,27.3,8.84,15.35,1199.6,5.6,3.68,0.025,0.051,1.43
1342,45423.0,21.7,9.04,11.52,742.2,41.7,2.85,0.025,0.031,1.69
1343,45423.0,22.8,8.81,12.33,1078.2,15.2,3.13,0.025,0.092,5.74
1344,45423.0,24.7,8.57,9.23,829.8,6.4,3.08,0.025,0.005,5.57
1345,45423.0,17.9,8.33,9.30,659.3,22.4,1.58,0.025,0.005,2.26
1346,45423.0,23.2,8.54,14.20,1245.5,38.4,4.34,0.716,0.114,4.28
1347,45423.0,18.0,8.34,8.67,902.7,398.3,2.48,0.025,0.011,1.58
1348,45423.0,18.4,8.29,9.71,978.9,239.4,2.24,0.025,0.011,1.92
1349,45423.0,20.5,8.47,9.63,1912.6,68.1,8.46,0.058,0.185,5.71
1350,45423.0,20.3,8.44,9.07,940.9,219.7,2.40,0.025,0.046,1.53
1351,45423.0,12.4,8.04,11.06,293.0,18.7,8.33,0.027,0.071,1.0
1352,45423.0,13.6,8.15,11.01,301.8,40.6,10.97,0.079,0.136,1.25
1353,45423.0,15.7,7.95,8.61,392.0,13.3,17.07,0.025,0.057,1.25
1354,45423.0,8.8,8.95,11.09,1208.0,6.9,6.16,0.1,0.15,0.82
1355,45423.0,19.6,8.58,9.71,966.6,125.8,1.73,0.025,0.029,1.88
1356,45423.0,19.9,8.83,10.76,--,16.8,7.15,0.025,0.03,0.9
1357,45423.0,18.5,8.57,8.95,710.8,144.4,1.75,0.025,0.033,1.8
1358,45423.0,18.4,8.95,11.30,2040.1,2.3,6.84,0.025,0.027,0.68
1359,45423.0,19.4,8.54,10.49,745.3,13.2,1.62,0.025,0.009,5.56
1360,45423.0,12.2,8.5,15.30,170.2,2.9,4.25,0.025,0.037,0.49
1361,45423.0,12.4,7.5,11.33,299.8,64.5,1.97,0.025,0.023,2.58
1362,45423.0,16.4,8.48,15.28,174.2,50.5,3.75,0.025,0.02,1.42
1363,45423.0,19.0,8.25,5.04,835.4,64.7,8.76,0.108,0.154,3.36
1364,45423.0,19.2,7.32,8.09,794.8,6.9,4.70,0.253,0.128,5.21
1365,45423.0,18.5,8.27,7.92,620.7,18.4,3.21,0.025,0.084,2.62
1366,45423.0,19.9,8.14,9.35,781.2,4.8,3.32,0.083,0.041,3.28
1367,45423.0,20.1,7.53,8.81,20.0,380.2,4.50,0.044,0.005,5.0
1368,45423.0,17.6,8.37,10.38,294.6,40.6,2.46,0.063,0.062,2.61
1369,45423.0,15.8,8.69,10.75,303.0,77.8,5.47,0.025,0.081,2.16
1370,45423.0,18.7,7.77,14.03,542.8,0.9,2.96,0.095,0.029,0.51
1371,45423.0,20.2,8.94,10.05,255.5,2.2,1.49,0.025,0.021,0.93
1372,45423.0,20.8,8.5,9.43,471.2,5.7,4.04,0.102,0.092,1.62
1373,45423.0,21.5,8.5,11.65,517.1,14.3,3.99,0.025,0.035,2.28
1374,45423.0,19.4,8.29,7.70,679.0,4.2,2.34,0.089,0.044,2.0
1375,45423.0,22.0,7.77,8.92,22.5,,2.03,0.025,0.013,1.78
1376,45423.0,21.2,9.09,6.11,223.6,6.5,2.73,0.033,0.037,0.91
1377,45423.0,23.7,8.96,10.68,648.1,17.7,6.79,0.037,0.133,3.14
1378,45423.0,17.2,8.58,8.08,459.4,84.6,2.48,0.217,0.089,4.04
1379,45423.0,19.0,8.59,14.46,276.3,3.0,1.48,0.028,0.022,1.63
1380,45423.0,20.0,8.75,4.65,639.5,9.6,2.82,0.035,0.076,2.93
1381,45423.0,18.4,8.49,12.26,367.4,3.1,1.03,0.025,0.012,2.62
1382,45423.0,17.4,7.79,7.76,413.6,111.2,1.92,0.175,0.075,3.96
1383,45423.0,13.8,8.13,12.52,253.5,3.0,2.20,0.025,0.016,2.67
1384,45423.0,21.9,8.66,14.90,510.8,19.2,2.74,0.153,0.059,3.5
1385,45423.0,15.9,7.06,7.60,401.2,22.0,1.95,0.046,0.047,3.8
1386,45423.0,17.8,8.63,10.77,233.3,6.6,2.25,0.055,0.031,2.54
1387,45423.0,18.0,7.84,10.47,252.4,9.2,1.46,0.025,0.021,2.16
1388,45423.0,16.9,8.12,10.38,235.3,7.3,2.07,0.025,0.014,2.79
1389,45423.0,16.1,7.99,10.09,195.3,17.6,1.87,0.025,0.049,1.88
1390,45423.0,8.7,7.92,13.03,243.2,9.4,1.03,0.025,0.013,2.65
1391,45423.0,12.2,8.21,10.44,243.5,17.5,1.54,0.025,0.032,2.68
1392,45423.0,12.7,8.01,8.95,277.4,3.8,1.90,0.025,0.012,2.66
1393,45423.0,17.3,8.37,9.43,127.1,17.8,0.92,0.025,0.017,3.45
1394,45423.0,11.4,7.44,7.09,163.7,3.2,1.55,0.025,0.014,2.09
1395,45423.0,17.8,8.2,9.16,192.8,5.7,1.43,0.037,0.024,2.11
1396,45423.0,18.5,7.4,11.04,342.5,1.5,0.75,0.027,0.009,2.67
1397,45423.0,15.9,8.09,10.14,696.0,15.4,1.99,0.025,0.026,2.74
1398,45423.0,16.8,8.41,8.44,826.8,32.2,3.63,0.03,0.089,4.56
1399,45424.0,23.5,8.06,9.14,424.3,7.3,1.84,0.041,0.038,3.03
1400,45424.0,23.7,8.88,10.10,1048.2,6.2,2.93,0.025,0.026,2.03
1401,45424.0,24.5,7.38,10.21,770.0,13.1,5.44,0.073,0.065,4.16
1402,45424.0,23.9,8.17,9.89,844.4,2.9,4.45,0.049,0.073,6.3
1403,45424.0,23.4,7.84,10.38,1205.1,48.8,3.83,0.038,0.065,9.53
1404,45424.0,23.4,8.32,9.90,1073.4,66.6,4.40,0.046,0.045,1.81
1405,,,,,,,,,,
1406,45424.0,23.4,7.65,9.59,425.1,12.1,2.48,0.062,0.037,3.67
1407,45424.0,24.3,7.86,8.57,967.3,16.3,5.64,0.025,0.068,3.16
1408,45424.0,24.2,7.68,8.39,1230.3,62.7,4.02,0.173,0.042,6.46
1409,45424.0,25.5,9.71,18.79,1086.0,12.9,6.62,0.05,0.403,3.06
1410,45424.0,27.9,8.62,13.57,1171.9,20.0,4.79,0.147,0.179,4.92
1411,45424.0,22.5,8.55,9.92,426.2,7.6,2.64,0.025,0.005,0.98
1412,45424.0,23.4,8.17,8.82,690.6,31.3,5.82,0.5,0.16,3.43
1413,45424.0,18.9,8.55,10.89,435.9,3.9,2.46,0.025,0.005,1.24
1414,45424.0,19.6,8.37,10.77,465.6,7.0,1.59,0.025,0.005,2.81
1415,45424.0,21.3,8.18,13.20,542.8,3.7,0.82,0.025,0.005,3.47
1416,45424.0,21.8,8.54,18.84,580.8,14.7,3.29,0.025,0.04,1.86
1417,45424.0,16.1,8.3,10.78,580.7,49.2,1.29,0.025,0.055,10.55
1418,45424.0,22.6,8.01,7.13,651.0,12.8,3.42,0.049,0.054,0.92
1419,45424.0,24.3,8.6,14.16,779.2,7.2,3.44,0.033,0.037,1.14
1420,45424.0,24.7,8.75,20.56,1005.5,10.6,3.56,0.033,0.072,1.04
1421,45424.0,23.6,8.8,16.63,757.2,7.3,3.30,0.059,0.047,1.1
1422,45424.0,23.6,8.26,8.51,285.7,1.0,1.61,0.025,0.005,1.1
1423,45424.0,23.1,8.94,20.74,2536.6,13.1,4.37,0.043,0.092,1.51
1424,45424.0,23.2,8.24,8.61,271.6,5.4,2.00,0.025,0.005,0.9
1425,45424.0,23.2,8.41,13.20,956.4,13.3,7.00,0.124,0.091,4.46
1426,45424.0,23.7,9.35,22.08,950.4,12.8,5.53,0.121,0.006,2.18
1427,45424.0,20.7,8.51,9.60,3844.3,31.2,6.25,0.149,0.105,4.77
1428,45424.0,24.2,9.6,19.33,24610.9,22.3,14.45,0.197,0.147,1.94
1429,45424.0,21.7,8.55,9.85,7094.2,224.0,7.65,0.025,0.137,1.54
1430,45424.0,24.0,8.18,11.48,36448.8,134.0,9.76,0.025,0.148,2.14
1431,45424.0,23.5,8.3,6.41,4034.3,48.6,7.87,0.025,0.11,1.41
1432,45424.0,23.8,8.36,9.45,2759.1,43.8,5.70,0.541,0.125,3.68
1433,45424.0,22.6,8.77,10.89,16436.4,42.8,18.81,0.343,0.329,3.26
1434,45424.0,20.2,8.49,15.13,1384.3,35.2,5.21,0.025,0.091,3.98
1435,45424.0,21.2,8.75,11.28,529.4,3.1,4.54,0.025,0.018,1.4
1436,45424.0,20.9,8.37,8.58,520.0,4.5,2.57,0.025,0.013,1.37
1437,45424.0,14.8,8.28,10.89,644.2,5.2,2.08,0.025,0.016,3.18
1438,45424.0,24.4,8.57,10.93,810.5,9.5,3.22,0.025,0.037,9.12
1439,45424.0,17.6,8.72,10.21,639.8,2.3,1.83,0.025,0.015,3.0
1440,45424.0,,,,,,,,,
1441,45424.0,24.2,8.28,11.08,653.0,85.4,2.69,0.037,0.062,3.21
1442,45424.0,22.1,7.95,5.61,1093.8,56.4,0.87,0.028,0.04,4.09
1443,45424.0,23.0,8.27,10.96,949.9,22.0,1.38,0.17,0.036,7.04
1444,45424.0,23.3,8.5,11.10,368.0,12.2,1.72,0.025,0.01,1.79
1445,45424.0,21.6,8.08,2.69,1315.7,14.1,6.15,0.098,0.175,
1446,45424.0,18.1,8.72,11.68,597.3,0.9,2.31,0.025,0.01,3.44
1447,45424.0,26.1,9.14,16.06,657.9,11.4,3.11,0.031,0.043,1.03
1448,45424.0,23.8,9.45,4.96,1209.4,6.0,7.78,0.049,0.461,1.09
1449,45424.0,22.1,8.12,8.31,566.1,7.0,2.21,0.063,0.038,2.63
1450,45424.0,23.9,8.07,11.13,21938.6,1.9,2.96,0.034,0.031,1.48
1451,45424.0,22.9,9.44,19.89,819.1,18.1,3.55,0.032,0.03,2.65
1452,45424.0,22.0,8.48,10.67,462.3,1.1,0.94,0.025,0.013,2.07
1453,45424.0,21.4,8.96,18.39,692.9,10.6,3.78,0.025,0.02,0.92
1454,45424.0,25.5,8.47,10.98,749.3,18.9,3.74,0.14,0.074,1.51
1455,45424.0,22.9,8.48,16.19,31762.0,19.3,13.33,0.563,0.074,2.27
1456,45424.0,23.1,9.33,13.60,3230.1,107.4,9.07,0.025,0.127,2.78
1457,45424.0,24.6,6.81,10.81,42861.0,7.6,4.91,0.883,0.005,1.55
1458,45424.0,23.2,8.71,10.96,543.1,16.2,,,,
1459,45424.0,26.6,8.62,9.89,542.1,2.5,0.76,0.029,0.005,4.3
1460,45424.0,25.0,9.06,19.97,752.8,28.0,3.13,0.025,0.056,2.35
1461,45424.0,26.0,7.99,8.71,888.9,42.8,5.33,0.315,0.109,3.87
1462,45424.0,26.6,8.32,8.03,784.9,18.2,3.59,0.096,0.097,5.4
1463,45424.0,26.3,8.41,14.40,623.2,4.0,3.00,0.025,0.015,4.85
1464,45424.0,24.1,8.15,10.22,589.8,9.0,0.98,0.025,0.024,5.87
1465,45424.0,20.8,8.28,9.51,516.7,7.0,1.02,0.025,0.015,3.45
1466,45424.0,18.8,8.71,9.03,1207.7,59.2,4.31,0.025,0.067,4.63
1467,45424.0,20.0,8.44,8.77,1272.1,43.4,4.94,0.143,0.094,1.98
1468,45424.0,20.5,8.75,10.45,789.6,13.4,2.01,0.025,0.04,3.78
1469,45424.0,20.1,8.78,12.35,674.3,1.8,1.59,0.025,0.014,2.18
1470,45424.0,20.3,8.55,10.71,403.2,6.8,1.52,0.025,0.005,1.34
1471,45424.0,17.4,8.4,8.12,372.8,131.1,8.92,0.025,0.034,4.47
1472,45424.0,22.4,8.31,17.59,894.5,2.1,0.96,0.025,0.005,1.11
1473,45424.0,22.2,8.21,8.67,548.7,46.5,4.74,0.025,0.121,3.75
1474,45424.0,19.3,8.44,11.02,1337.9,5.1,1.54,0.025,0.016,1.33
1475,45424.0,15.9,8.4,8.24,319.7,131.3,12.55,0.025,0.3,1.58
1476,45424.0,20.5,8.12,7.57,508.1,105.0,6.47,0.091,0.155,5.06
1477,45424.0,21.7,8.47,12.64,772.6,13.1,1.47,0.025,0.027,4.95
1478,45424.0,18.1,8.41,17.56,654.5,1.9,1.51,0.025,0.005,4.25
1479,45424.0,15.3,8.04,8.48,660.7,67.5,5.65,0.198,0.12,4.07
1480,45424.0,22.1,8.42,10.68,713.8,19.7,1.64,0.025,0.042,3.37
1481,45424.0,16.5,8.62,14.83,474.9,3.5,1.49,0.025,0.021,3.93
1482,45424.0,23.8,9.42,10.88,2886.9,20.5,7.42,0.025,0.094,0.85
1483,45424.0,24.5,8.37,10.76,--,71.4,7.35,0.025,0.153,1.0
1484,45424.0,24.3,7.66,8.63,40768.4,1085.4,6.64,0.461,0.06,2.95
1485,45424.0,22.4,8.32,8.65,2183.7,53.1,5.81,0.034,0.101,0.86
1486,45424.0,23.0,8.76,12.92,2822.8,34.2,5.60,0.025,0.063,0.7
1487,45424.0,26.5,9.41,12.43,1267.0,17.3,5.78,0.049,0.057,1.09
1488,45424.0,23.1,7.88,19.89,1015.7,9.7,4.68,0.052,0.103,5.22
1489,45424.0,23.4,8.44,29.06,941.3,12.1,4.98,0.038,0.098,5.52
1490,45424.0,23.5,7.95,3.65,1747.1,46.9,6.31,0.404,0.06,2.49
1491,45424.0,26.8,8.95,--,684.2,37.8,5.45,0.041,0.088,2.84
1492,45424.0,23.9,8.41,9.44,990.5,1.0,6.33,0.156,0.118,1.14
1493,45424.0,24.9,9.05,12.63,867.4,12.7,5.47,0.041,0.06,1.14
1494,45424.0,23.8,8.7,7.60,1460.9,39.8,5.98,0.032,0.034,0.56
1495,45424.0,24.9,8.93,8.38,345.6,5.3,1.55,0.025,0.01,1.99
1496,45424.0,25.8,8.1,9.06,929.4,9.3,3.47,0.05,0.026,5.25
1497,45424.0,25.9,8.11,12.40,1133.4,11.0,5.15,0.025,0.041,6.84
1498,45424.0,26.7,7.93,7.74,1090.4,10.4,5.04,0.025,0.041,2.74
1499,45424.0,24.4,8.69,13.82,635.7,3.1,4.27,0.025,0.028,2.21
1500,45424.0,24.2,8.47,12.35,870.4,5.6,4.01,0.025,0.018,0.39
1501,45424.0,24.2,8.49,10.33,916.4,3.6,4.06,0.025,0.019,0.42
1502,45424.0,24.6,8.05,9.95,682.1,3.5,5.25,0.025,0.043,0.81
1503,45424.0,24.9,8.49,15.14,1556.8,10.7,6.10,0.103,0.151,4.92
1504,45424.0,18.5,8.46,11.65,750.5,9.8,1.57,0.025,0.005,2.49
1505,45424.0,21.9,8.47,6.91,811.3,22.3,1.29,0.025,0.005,2.03
1506,45424.0,17.7,8.64,15.44,949.1,29.6,2.99,0.025,0.089,6.08
1507,45424.0,19.3,8.48,9.88,566.5,25.3,3.17,0.025,0.139,6.7
1508,45424.0,17.7,8.49,8.35,1289.3,16.2,4.45,0.025,0.067,1.64
1509,45424.0,19.6,8.79,8.93,1062.0,45.1,4.97,0.025,0.132,4.63
1510,45424.0,21.2,8.25,7.17,992.5,317.9,4.89,0.025,0.182,2.49
1511,45424.0,20.7,8.15,10.47,1529.0,29.4,4.53,0.081,0.093,0.79
1512,45424.0,22.5,8.17,9.84,536.2,49.5,2.46,0.025,0.039,3.46
1513,45424.0,23.2,8.26,23.78,2197.0,2.5,4.60,0.053,0.187,6.25
1514,45424.0,22.5,8.42,8.84,742.5,14.1,2.53,0.025,0.031,4.07
1515,45424.0,22.5,8.38,18.82,657.6,18.8,7.76,0.102,0.087,2.13
1516,45424.0,13.8,7.85,10.26,713.8,5.0,2.37,0.044,0.022,1.4
1517,45424.0,26.8,8.26,13.94,790.3,29.3,3.96,0.06,0.092,1.84
1518,45424.0,19.5,8.23,9.66,507.1,4.2,2.20,0.025,0.012,0.68
1519,45424.0,18.8,7.76,6.12,648.6,23.0,2.14,0.025,0.062,1.08
1520,45424.0,22.1,8.3,7.50,829.3,6.0,,,,
1521,45424.0,17.9,8.48,9.62,543.4,6.4,1.30,0.025,0.005,2.95
1522,45424.0,19.0,8.46,9.74,996.2,34.6,2.94,0.168,0.049,3.17
1523,45424.0,20.3,8.5,16.96,648.1,44.4,2.70,0.025,0.016,4.4
1524,45424.0,22.4,8.08,9.59,507.1,30.8,0.60,0.025,0.025,3.64
1525,45424.0,25.2,8.64,8.36,2275.1,38.0,3.94,0.025,0.048,14.9
1526,45424.0,26.4,8.26,9.09,1560.8,95.4,7.62,0.025,0.133,6.14
1527,45424.0,25.8,8.53,12.85,941.7,45.6,5.42,0.025,0.048,0.62
1528,45424.0,33.3,8.11,9.02,1099.8,37.8,2.37,0.025,0.02,2.14
1529,45424.0,24.3,8.33,7.02,2179.4,101.4,4.90,0.069,0.14,4.86
1530,45424.0,28.0,8.79,17.89,698.6,12.3,1.26,0.025,0.017,2.49
1531,45424.0,28.8,8.79,--,2113.7,19.2,5.78,0.025,0.122,3.16
1532,45424.0,21.0,8.13,8.26,1046.2,29.8,2.61,0.025,0.032,4.97
1533,45424.0,17.0,7.94,5.04,757.5,6.7,1.12,0.025,0.077,5.08
1534,45424.0,25.8,8.1,6.20,985.8,145.9,3.71,0.157,0.228,6.57
1535,45424.0,20.4,8.38,13.99,620.3,10.3,1.45,0.025,0.048,4.37
1536,45424.0,17.0,8.24,12.30,478.0,5.1,1.17,0.025,0.005,4.11
1537,45424.0,20.9,8.64,8.20,949.1,8.8,1.61,0.025,0.036,2.48
1538,45424.0,27.2,8.74,15.00,1512.6,26.2,5.67,0.025,0.072,3.72
1539,45424.0,,,,,,,,,
1540,45424.0,23.1,8.36,9.68,602.0,44.7,1.58,0.025,0.06,4.34
1541,45424.0,26.8,8.58,9.92,467.4,20.5,1.77,0.027,0.005,3.73
1542,45424.0,29.8,8.91,14.41,1198.2,5.9,3.91,0.025,0.052,1.43
1543,45424.0,25.1,9.24,10.95,715.0,48.8,2.81,0.025,0.035,1.61
1544,45424.0,25.4,8.87,13.78,1037.1,18.4,3.13,0.025,0.09,5.16
1545,45424.0,26.7,8.6,8.69,837.4,5.0,2.71,0.025,0.005,5.53
1546,45424.0,18.2,8.31,8.84,657.0,24.5,1.60,0.025,0.005,2.22
1547,45424.0,26.4,8.61,25.18,1191.4,45.0,5.20,0.716,0.114,5.02
1548,45424.0,18.5,8.35,8.71,898.6,478.8,2.68,0.025,0.011,1.57
1549,45424.0,19.6,8.3,9.74,975.4,241.0,2.39,0.025,0.013,1.88
1550,45424.0,20.5,8.47,9.63,1912.6,68.1,9.09,0.066,0.183,5.57
1551,45424.0,20.3,8.44,9.07,940.9,219.7,2.33,0.025,0.044,1.58
1552,45424.0,12.8,8.11,11.24,287.9,18.7,8.50,0.027,0.071,1.0
1553,45424.0,13.6,8.15,11.01,301.8,40.6,10.97,0.079,0.136,1.25
1554,45424.0,16.4,7.94,8.80,392.7,13.5,,0.025,0.069,1.26
1555,45424.0,8.8,8.95,11.09,1208.0,6.9,6.16,0.1,0.15,0.82
1556,45424.0,19.6,8.58,9.71,966.6,125.8,1.61,0.025,0.03,1.94
1557,45424.0,20.6,8.87,12.64,--,22.2,7.03,0.025,0.03,0.9
1558,45424.0,18.5,8.57,8.95,710.8,144.4,1.75,0.025,0.034,1.8
1559,45424.0,18.9,8.98,11.26,2074.0,2.0,6.58,0.025,0.027,0.69
1560,45424.0,19.4,8.54,10.49,745.3,13.2,1.92,0.025,0.011,5.39
1561,45424.0,13.0,8.85,15.37,166.8,3.7,4.25,0.025,0.037,0.49
1562,45424.0,13.2,7.57,12.64,305.0,63.6,1.67,0.025,0.023,2.58
1563,45424.0,16.3,8.48,15.89,175.1,51.6,3.71,0.025,0.02,1.42
1564,45424.0,19.5,8.53,6.82,839.2,71.6,8.98,0.068,0.162,3.3
1565,45424.0,19.8,7.35,9.83,784.8,7.4,5.24,0.253,0.128,5.21
1566,45424.0,18.7,8.26,8.07,606.0,16.7,2.97,0.026,0.078,2.58
1567,45424.0,19.5,8.11,8.79,788.0,7.5,3.87,0.083,0.041,3.28
1568,,,,,,,,,,
1569,45424.0,17.5,8.52,10.85,305.6,41.3,4.19,0.063,0.062,2.61
1570,45424.0,16.0,8.76,11.37,298.4,76.8,4.44,0.025,0.081,2.16
1571,45424.0,18.9,7.82,14.31,529.8,1.0,2.91,0.095,0.029,0.51
1572,45424.0,20.2,8.94,10.05,255.5,2.2,1.54,0.025,0.022,1.07
1573,45424.0,21.7,8.62,8.72,485.1,7.2,3.65,0.078,0.091,1.64
1574,45424.0,22.7,8.64,12.66,516.4,13.5,3.99,0.025,0.035,2.28
1575,45424.0,19.4,8.29,7.70,679.0,4.2,2.28,0.066,0.043,2.01
1576,45424.0,20.3,7.77,10.37,22.5,6.9,1.98,0.025,0.012,1.81
1577,45424.0,21.2,9.09,6.11,223.6,6.5,2.99,0.032,0.036,0.79
1578,45424.0,25.8,9.06,11.46,631.0,18.5,8.08,0.031,0.157,3.25
1579,45424.0,17.6,8.58,8.16,446.5,71.9,2.49,0.21,0.086,3.92
1580,45424.0,21.3,9.22,18.84,262.5,3.2,1.53,0.025,0.023,1.58
1581,45424.0,20.9,8.75,4.91,650.9,10.8,3.10,0.025,0.069,2.98
1582,45424.0,19.6,8.63,12.50,365.2,3.6,1.17,0.025,0.012,2.48
1583,45424.0,17.6,7.82,7.95,407.8,105.2,1.95,0.171,0.076,4.12
1584,45424.0,13.8,8.1,12.48,253.6,3.2,1.86,0.025,0.012,2.65
1585,45424.0,21.4,8.5,11.97,515.3,21.8,2.79,0.134,0.066,3.51
1586,45424.0,19.4,7.71,13.66,359.6,6.7,1.51,0.038,0.032,3.25
1587,45424.0,19.6,9.05,11.72,234.3,6.9,1.99,0.05,0.033,2.53
1588,45424.0,20.8,8.34,10.82,252.7,8.9,0.95,0.025,0.021,2.14
1589,45424.0,19.8,8.79,11.32,237.8,7.6,2.06,0.025,0.015,2.88
1590,45424.0,17.8,8.43,11.24,193.5,15.8,1.77,0.025,0.047,1.88
1591,45424.0,10.3,8.29,13.87,240.6,8.4,1.04,0.025,0.013,2.81
1592,45424.0,12.6,8.28,10.69,244.5,42.0,1.78,0.025,0.045,2.76
1593,45424.0,12.2,8.12,9.68,277.4,2.9,2.04,0.025,0.012,2.75
1594,45424.0,17.3,8.37,9.43,127.1,17.8,0.73,0.025,0.01,3.47
1595,45424.0,11.4,7.44,7.09,163.7,3.2,1.55,0.025,0.014,2.09
1596,45424.0,17.8,8.2,9.16,192.8,5.7,,0.036,0.025,2.06
1597,45424.0,18.5,7.4,11.04,342.5,1.5,0.73,0.025,0.009,2.65
1598,45424.0,15.9,8.09,10.14,696.0,15.4,1.99,0.025,0.026,2.74
1599,45425.0,23.1,8.16,9.90,423.3,7.2,1.92,0.025,0.038,2.87
1600,45425.0,23.2,8.77,9.17,1042.7,5.2,3.12,0.025,0.026,2.01
1601,45425.0,24.5,7.59,11.81,759.1,13.8,5.12,0.054,0.059,3.6
1602,45425.0,23.8,8.3,8.84,876.3,2.9,4.31,0.046,0.074,6.27
1603,45425.0,22.7,7.71,8.42,1201.0,18.4,5.45,0.034,0.084,10.18
1604,45425.0,21.9,8.27,8.39,1062.8,47.7,4.37,0.043,0.05,1.83
1605,,,,,,,,,,
1606,45425.0,22.7,7.55,8.24,447.1,5.4,2.30,0.072,0.032,3.48
1607,45425.0,25.5,8.21,10.30,960.1,16.8,5.92,0.025,0.069,3.3
1608,45425.0,23.3,7.72,7.56,1233.0,68.0,3.94,0.148,0.041,6.54
1609,45425.0,27.2,9.99,24.21,1072.6,10.8,6.48,0.057,0.345,2.77
1610,45425.0,25.7,8.6,10.20,1167.0,17.8,5.33,0.116,0.184,4.93
1611,45425.0,22.2,8.44,8.93,427.0,14.2,2.74,0.025,0.005,0.98
